,Alt-Ergo-0.95.2 result,Alt-Ergo-0.95.2 time,Alt-Ergo-1.01 result,Alt-Ergo-1.01 time,CVC3 result,CVC3 time,CVC4 result,CVC4 time,Yices result,Yices time,Z3-4.3.2 result,Z3-4.3.2 time,Z3-4.4.1 result,Z3-4.4.1 time,and,as,avg_op_arity,case,depth,divisor,eps,exists,false,file,float,forall,func,goal,if,iff,impl,int,let,n_branches,n_ops,n_preds,n_quants,not,or,size,theory,true,var,veriT result,veriT time,wild,zero_ar,Z3-4.4.1,Z3-4.3.2,CVC3,CVC4,Yices,veriT,Alt-Ergo-1.01,Alt-Ergo-0.95.2,Predicted Alt-Ergo-0.95.2,Predicted Alt-Ergo-1.01,Predicted CVC3,Predicted CVC4,Predicted Yices,Predicted Z3-4.3.2,Predicted Z3-4.4.1,Predicted veriT,key,rf,rf time,rf result,best,best time,best result,worst,worst time,worst result,dt,dt time,dt result,rand time
fill:Fill:WP_parameter fill,Valid,0.151015392167,Valid,0.13739240692,Valid,0.120644991833,Valid,0.15427083568,Valid,0.108646386,Unknown,0.13021939761,Unknown,0.133351049136,36.0,0.0,2.162791,3.0,26.0,129.0,0.0,0.0,2.0,fill.mlw,0.0,15.0,76.0,WP_parameter fill,1.0,0.0,13.0,13.0,1.0,144.0,133.0,4.0,15.0,1.0,2.0,289.0,Fill,0.0,124.0,Failure,2.339575376,2.0,3.0,10.1333510491,10.1302193976,0.120644991833,0.15427083568,0.108646386,10.2700347098,0.13739240692,0.151015392167,7.73627785755,6.17679861319,8.05906707915,8.64552577894,8.70271618253,7.93243030562,7.90549590414,11.4278091972,fill:Fill:WP_parameter fill,AaZz34yv,0.13739240692,Valid,y3Aa4zZv,0.108646386,Valid,vZz4aA3y,2.75741665843,Valid,vyA3zZ4a,2.448221762,Valid,0.568251639644
foveoos11_challenge3:TwoEqualElements:WP_parameter two_equal_elements,Unknown,0.758798488067,Unknown,0.828098133867,Timeout,10.1119912022,Timeout,10.275225191,Timeout,10.1040252108,Unknown,0.563519779158,Unknown,0.526107785,120.0,0.0,1.996845,0.0,37.0,634.0,0.0,10.0,0.0,foveoos11_challenge3.mlw,0.0,41.0,365.0,WP_parameter two_equal_elements,12.0,0.0,87.0,150.0,5.0,581.0,646.0,12.0,51.0,57.0,0.0,1267.0,TwoEqualElements,0.0,420.0,Timeout,10.1049495374,0.0,11.0,10.526107785,10.5635197792,14.2215458398,14.3380700489,14.215882859,14.2165398446,10.8280981339,10.7587984881,14.0273750367,12.2179977443,11.8732299007,14.1179415105,13.4833450363,11.2446658181,11.6279739234,13.546607048,foveoos11_challenge3:TwoEqualElements:WP_parameter two_equal_elements,zZ3Ayva4,43.2727153275,Unknown,ZzaAyv34,43.2727153275,Unknown,43vyAazZ,43.2727153275,Timeout,3zZvyaA4,43.2727153275,Timeout,43.2727153275
generate_all_trees:GenerateAllTrees:WP_parameter all_trees,Timeout,11.1000131344,Timeout,10.11945739,Valid,0.788887223429,Timeout,10.1961059762,Timeout,10.0989334492,Timeout,10.1238870844,Timeout,10.12731621,64.0,0.0,2.087302,0.0,50.0,252.0,0.0,5.0,0.0,generate_all_trees.mlw,0.0,27.0,156.0,WP_parameter all_trees,0.0,5.0,28.0,49.0,4.0,242.0,257.0,5.0,32.0,0.0,0.0,527.0,GenerateAllTrees,0.0,189.0,Timeout,10.1006268698,0.0,4.0,14.2324465085,14.2300066654,0.788887223429,14.2814767121,14.2122643098,14.2134676685,14.2268555158,14.9402239469,11.0950824188,7.54372458995,9.2002260191,9.1871188217,10.6611722071,5.65531987941,5.51715992225,12.4772216809,generate_all_trees:GenerateAllTrees:WP_parameter all_trees,ZzA43yav,41.355653884,Valid,3yvAzZ4a,0.788887223429,Valid,a4ZzAvy3,72.6552273374,Valid,zZ34Avya,21.0400905178,Valid,36.7220572804
generate_all_trees:GenerateAllTrees:WP_parameter combine,Timeout,11.1042098318,Timeout,10.1311514042,Timeout,10.1197821484,Timeout,11.132516533,Unknown,5.8697355816,Timeout,10.1335917694,Timeout,10.1347742258,34.0,0.0,2.180328,4.0,23.0,122.0,0.0,9.0,2.0,generate_all_trees.mlw,0.0,16.0,77.0,WP_parameter combine,0.0,9.0,7.0,2.0,4.0,125.0,135.0,13.0,25.0,0.0,0.0,279.0,GenerateAllTrees,0.0,113.0,Timeout,10.098763657,2.0,6.0,14.2377543387,14.2369126621,14.2270865159,14.9643885394,15.8697355816,14.2121436596,14.235175755,14.9433421961,9.26827786906,6.96973687228,8.0899819871,9.95452004284,10.1982886612,9.40215807024,9.46888870185,11.6036212655,generate_all_trees:GenerateAllTrees:WP_parameter combine,A3azZ4yv,78.7245251512,Timeout,v3AzZa4y,78.7245251512,Timeout,y4aZzA3v,78.7245251512,Unknown,zZ34Avya,78.7245251512,Timeout,78.7245251512
generate_all_trees:GenerateAllTrees:all_trees_0,Unknown,0.163132959696,Timeout,10.1319535648,Timeout,10.0982508398,Timeout,10.1696510194,Timeout,10.1337941604,Timeout,10.1320709614,Timeout,10.134276522,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,generate_all_trees.mlw,0.0,0.0,4.0,all_trees_0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,GenerateAllTrees,0.0,0.0,Timeout,10.1101280894,0.0,2.0,14.2374000655,14.235830217,14.2117792702,14.2626015108,14.2370567213,14.2202211651,14.2357466625,10.1631329597,3.98554800504,3.83974893801,2.7288749105,1.96991006348,5.65641776218,4.80721086294,1.48122691167,4.90864337215,generate_all_trees:GenerateAllTrees:all_trees_0,Z43Aazvy,71.0732581169,Timeout,a3vAzyZ4,71.0732581169,Unknown,4ZyzAv3a,71.0732581169,Timeout,Z43Avayz,71.0732581169,Timeout,71.0732581169
generate_all_trees:GenerateAllTrees:size_left,Unknown,0.121954007971,Unknown,0.12608782926,Timeout,10.093853234,Timeout,11.1132383228,Unknown,1.139160714,Timeout,10.121229765,Timeout,10.1214391644,1.0,0.0,1.888889,0.0,7.0,9.0,0.0,1.0,0.0,generate_all_trees.mlw,0.0,1.0,7.0,size_left,0.0,0.0,1.0,1.0,0.0,7.0,9.0,0.0,2.0,0.0,0.0,18.0,GenerateAllTrees,0.0,6.0,Unknown,0.103583629022,0.0,0.0,14.2282652055,14.2281162476,14.2086548663,14.9500523751,11.139160714,10.103583629,10.1260878293,10.121954008,6.12715636785,5.37025696335,5.19558551909,6.19513027488,9.25530173833,8.54343775632,8.68481505216,7.43991821317,generate_all_trees:GenerateAllTrees:size_left,3Aa4vzZy,42.9405466665,Timeout,vaAy3zZ4,42.9405466665,Unknown,4Zz3yAav,42.9405466665,Timeout,3Aa4vyzZ,42.9405466665,Timeout,42.9405466665
generate_all_trees:GenerateAllTrees:size_nonneg,Unknown,0.120278038328,Unknown,0.12538001636,Timeout,10.094711126,Timeout,11.1151557886,Unknown,4.27013305846,Timeout,10.1175182144,Timeout,10.1163559244,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,generate_all_trees.mlw,0.0,1.0,2.0,size_nonneg,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,GenerateAllTrees,0.0,1.0,Unknown,0.09954550944,0.0,0.0,14.2246496333,14.2254762598,14.2092643271,14.9514777933,14.2701330585,10.0995455094,10.1253800164,10.1202780383,8.68855167255,8.69859302022,8.86794921839,11.5588640231,11.422929724,10.8202147785,11.9153648686,11.2827327204,generate_all_trees:GenerateAllTrees:size_nonneg,aA3zvy4Z,46.059077676,Unknown,vaA3Zzy4,46.059077676,Unknown,4yzZ3Aav,46.059077676,Timeout,Aa3zZ4vy,46.059077676,Unknown,46.059077676
generate_all_trees:GenerateAllTrees:tree_diff,Valid,0.123534745162,Valid,0.126750038933,Valid,0.1035046902,Valid,0.13703062829,Valid,0.106316722719,Valid,0.1328370775,Valid,0.128394874451,0.0,0.0,1.777778,0.0,7.0,9.0,0.0,0.0,0.0,generate_all_trees.mlw,0.0,2.0,6.0,tree_diff,0.0,0.0,1.0,0.0,0.0,6.0,9.0,0.0,2.0,2.0,0.0,17.0,GenerateAllTrees,0.0,6.0,Valid,0.103581458409,0.0,0.0,0.128394874451,0.1328370775,0.1035046902,0.13703062829,0.106316722719,0.103581458409,0.126750038933,0.123534745162,9.26883834622,7.82474744113,7.83586452358,7.19794405038,9.98767238557,9.21671866727,8.56358094916,10.5746174751,generate_all_trees:GenerateAllTrees:tree_diff,4A3Zzayv,0.13703062829,Valid,3vyaAZz4,0.1035046902,Valid,4zZAayv3,0.13703062829,Valid,aAzZ43yv,0.123534745162,Valid,0.120243779458
hashtbl_impl:HashtblImpl:WP_parameter add,Timeout,9.4068111574,Unknown,0.492215839667,Failure,7.9066373806,Timeout,10.1723141136,Unknown,0.14723080119,Timeout,10.1308356884,Timeout,10.1565745192,25.0,0.0,2.196078,0.0,24.0,102.0,0.0,0.0,0.0,hashtbl_impl.mlw,0.0,16.0,62.0,WP_parameter add,0.0,0.0,12.0,16.0,1.0,108.0,102.0,0.0,16.0,2.0,0.0,225.0,HashtblImpl,0.0,91.0,Unknown,0.135389216556,0.0,1.0,14.2532805334,14.2349510623,12.748133772,14.2645004969,10.1472308012,10.1353892166,10.4922158397,13.7290966983,7.87015591767,6.10383996048,6.46577483138,7.27062581821,7.73259303005,7.31280582983,7.29140264533,10.6455847678,hashtbl_impl:HashtblImpl:WP_parameter add,A34Zzyav,48.5480087166,Unknown,vyA3azZ4,48.5480087166,Unknown,4Zza3Ayv,48.5480087166,Timeout,zZ43Ayav,48.5480087166,Timeout,48.5480087166
hashtbl_impl:HashtblImpl:WP_parameter clear,Valid,0.201144350779,Valid,0.191259313889,Failure,7.695803062,Timeout,10.193802825,Unknown,0.14633881258,Timeout,10.1293107658,Timeout,10.133946057,17.0,0.0,2.088235,0.0,18.0,68.0,0.0,0.0,0.0,hashtbl_impl.mlw,0.0,10.0,42.0,WP_parameter clear,0.0,0.0,8.0,17.0,0.0,68.0,68.0,0.0,10.0,0.0,1.0,143.0,HashtblImpl,0.0,48.0,Unknown,0.128899888082,0.0,3.0,14.2371648402,14.2338658343,12.6184541355,14.2798324932,10.1463388126,10.1288998881,0.191259313889,0.201144350779,2.17941585775,1.77983557248,1.78100728198,2.31009140587,2.72445162306,2.06003647144,1.95270749983,5.55690106939,hashtbl_impl:HashtblImpl:WP_parameter clear,A3Zza4yv,0.191259313889,Valid,Aavy3zZ4,0.191259313889,Valid,4Zz3yvaA,38.6292457612,Valid,A3Zzay4v,0.191259313889,Valid,13.0055689692
hashtbl_impl:HashtblImpl:WP_parameter create,Valid,0.177039888238,Valid,0.167366630189,Failure,7.5828524586,Timeout,10.1661842896,Unknown,0.145543241773,Timeout,10.1332385828,Timeout,10.1270934978,7.0,0.0,2.068966,0.0,13.0,29.0,0.0,0.0,0.0,hashtbl_impl.mlw,0.0,5.0,17.0,WP_parameter create,0.0,0.0,4.0,6.0,1.0,29.0,29.0,0.0,5.0,0.0,0.0,61.0,HashtblImpl,0.0,21.0,Unknown,0.126018277361,0.0,2.0,14.2322880351,14.2366612721,12.5498865098,14.2601298385,10.1455432418,10.1260182774,0.167366630189,0.177039888238,3.10419177742,2.46170673039,2.63826458344,3.22334219359,5.08937700874,3.76221228054,3.46929982464,5.9378761364,hashtbl_impl:HashtblImpl:WP_parameter create,A3a4Zzyv,0.167366630189,Valid,Aavy3Zz4,0.167366630189,Valid,4zZ3yvaA,38.4579702362,Valid,3AzZa4yv,7.75021908879,Valid,12.9325133752
hashtbl_impl:HashtblImpl:WP_parameter find,Unknown,0.412762341758,Unknown,0.171288149563,Failure,7.8182007306,Timeout,10.1781264898,Unknown,0.144590940833,Timeout,10.1351957836,Timeout,10.1329440366,6.0,0.0,2.15625,1.0,13.0,32.0,0.0,0.0,0.0,hashtbl_impl.mlw,0.0,5.0,20.0,WP_parameter find,0.0,0.0,3.0,4.0,2.0,36.0,33.0,1.0,5.0,1.0,0.0,73.0,HashtblImpl,0.0,31.0,Unknown,0.126408348672,0.0,1.0,14.2364516242,14.2380544167,12.6934732309,14.2686460059,10.1445909408,10.1264083487,10.1712881496,10.4127623418,5.02777595052,3.92923477371,4.7817507596,6.16813267398,7.20053511861,6.16567614097,5.47378219289,7.8716313799,hashtbl_impl:HashtblImpl:WP_parameter find,A3aZz4yv,39.1195168214,Unknown,vyAa3Zz4,39.1195168214,Unknown,4zZ3aAyv,39.1195168214,Timeout,3AzZa4yv,39.1195168214,Failure,39.1195168214
hashtbl_impl:HashtblImpl:WP_parameter list_find,Valid,0.145958227857,Valid,0.151204585667,Valid,0.15692892525,Valid,0.188415820244,Valid,0.14573639925,Timeout,10.1404512032,Timeout,10.1383197448,1.0,0.0,2.107143,4.0,12.0,28.0,0.0,0.0,1.0,hashtbl_impl.mlw,0.0,5.0,23.0,WP_parameter list_find,1.0,0.0,1.0,0.0,0.0,38.0,33.0,5.0,5.0,3.0,0.0,72.0,HashtblImpl,0.0,32.0,Timeout,10.1100411962,1.0,4.0,14.2402783417,14.2417959052,0.15692892525,0.188415820244,0.14573639925,14.2201593869,0.151204585667,0.145958227857,4.21992642078,3.35472567281,5.41046913103,4.49083162956,5.89637665478,10.5546058314,10.2966784406,13.0289283142,hashtbl_impl:HashtblImpl:WP_parameter list_find,Aa43yZzv,0.151204585667,Valid,yaA34vZz,0.14573639925,Valid,zZv43Aay,30.5772279644,Valid,3yAa4Zzv,0.15692892525,Valid,5.22245081569
hashtbl_impl:HashtblImpl:WP_parameter list_remove,Valid,0.157167107429,Valid,0.152794050113,Valid,0.150520102833,Valid,0.195057021292,Valid,0.140048459228,Timeout,10.1267007192,Timeout,10.128971662,7.0,1.0,2.27451,3.0,12.0,51.0,0.0,0.0,2.0,hashtbl_impl.mlw,0.0,8.0,37.0,WP_parameter list_remove,1.0,5.0,2.0,0.0,0.0,62.0,61.0,9.0,8.0,5.0,0.0,127.0,HashtblImpl,0.0,53.0,Timeout,10.1084661224,3.0,4.0,14.2336245184,14.2320085531,0.150520102833,0.195057021292,0.140048459228,14.2190396071,0.152794050113,0.157167107429,5.94629639996,5.06867017656,6.26094812582,6.19511481389,7.8734819761,10.1273503485,9.80215748637,12.2435473479,hashtbl_impl:HashtblImpl:WP_parameter list_remove,Aa43yZzv,0.152794050113,Valid,y3Aa4vzZ,0.140048459228,Valid,Zzv4aA3y,30.5591955249,Valid,3yAa4Zzv,0.150520102833,Valid,5.21980709878
hashtbl_impl:HashtblImpl:WP_parameter remove,Unknown,0.420801349058,Unknown,0.168019764702,Failure,7.9646106892,Timeout,10.167973255,Unknown,0.147515739026,Timeout,10.1313036972,Timeout,10.1467984924,16.0,0.0,2.120482,2.0,26.0,83.0,0.0,0.0,0.0,hashtbl_impl.mlw,0.0,13.0,53.0,WP_parameter remove,0.0,1.0,9.0,10.0,2.0,89.0,86.0,3.0,13.0,3.0,0.0,183.0,HashtblImpl,0.0,73.0,Unknown,0.134519842957,1.0,5.0,14.2463160026,14.235284142,12.7841708151,14.2614052644,10.147515739,10.134519843,10.1680197647,10.4208013491,7.90393051383,5.22872565532,6.35077035911,6.83415673541,8.41204313332,7.50783935463,7.40405888401,11.0502266545,hashtbl_impl:HashtblImpl:WP_parameter remove,A34Zzayv,39.2815428295,Unknown,vyAa3zZ4,39.2815428295,Unknown,4Zz3aAyv,39.2815428295,Timeout,A43aZzyv,39.2815428295,Unknown,39.2815428295
hashtbl_impl:HashtblImpl:WP_parameter resize,Timeout,11.1283713172,Timeout,10.1294030742,Timeout,10.1228434366,Timeout,10.2076174636,Unknown,0.183625716015,Timeout,10.150160612,Timeout,10.1460139996,78.0,0.0,2.346591,2.0,32.0,352.0,0.0,0.0,1.0,hashtbl_impl.mlw,0.0,45.0,218.0,WP_parameter resize,14.0,3.0,32.0,54.0,10.0,420.0,371.0,19.0,45.0,11.0,3.0,833.0,HashtblImpl,0.0,361.0,Unknown,0.183390012056,1.0,3.0,14.2457572659,14.2487108346,14.2292641848,14.2896974875,10.183625716,10.1833900121,14.2339315243,14.9613050291,13.6035636608,11.5223822539,11.829374449,13.704215425,13.4606078854,10.8593424524,10.9788216944,13.5663414217,hashtbl_impl:HashtblImpl:WP_parameter resize,zZA3yva4,62.2514256313,Timeout,vy3AZz4a,62.2514256313,Unknown,a4zZA3yv,62.2514256313,Timeout,3zZvyaA4,62.2514256313,Timeout,62.2514256313
hashtbl_impl:HashtblImpl:bucket_bounds,Valid,0.140515338229,Valid,0.14084907581,Valid,0.127353002703,Valid,0.141383609,Unknown,0.11675637141,Valid,0.139837465717,Valid,0.139583668686,1.0,0.0,2.285714,0.0,7.0,7.0,0.0,0.0,0.0,hashtbl_impl.mlw,0.0,2.0,5.0,bucket_bounds,0.0,0.0,1.0,2.0,0.0,8.0,7.0,0.0,2.0,0.0,0.0,17.0,HashtblImpl,0.0,6.0,Unknown,0.112492390561,0.0,0.0,0.139583668686,0.139837465717,0.127353002703,0.141383609,10.1167563714,10.1124923906,0.14084907581,0.140515338229,3.0997180553,2.95827526437,3.55072900372,4.37396761675,7.35560929806,4.6148884038,4.41505871078,5.49563366836,hashtbl_impl:HashtblImpl:bucket_bounds,Aa34Zzvy,0.14084907581,Valid,3ZzaA4vy,0.127353002703,Valid,yv4AazZ3,0.370632370971,Valid,aZv3Az4y,0.140515338229,Valid,0.171003516496
linear_probing:HashedTypeWithDummy:WP_parameter neq,Valid,0.16040782018,Valid,0.155869819355,Valid,0.13473620545,Valid,0.156577782222,Valid,0.132920685,Valid,0.15953639937,Valid,0.15732433347,0.0,0.0,2.125,0.0,7.0,8.0,0.0,0.0,0.0,linear_probing.mlw,0.0,2.0,6.0,WP_parameter neq,0.0,2.0,1.0,0.0,0.0,8.0,10.0,2.0,2.0,1.0,0.0,18.0,HashedTypeWithDummy,0.0,6.0,Valid,0.13174155582,0.0,2.0,0.15732433347,0.15953639937,0.13473620545,0.156577782222,0.132920685,0.13174155582,0.155869819355,0.16040782018,7.78151573056,6.39416829298,7.16652537388,6.51562009896,8.5961719288,9.36431204952,8.67763523759,10.9237386359,linear_probing:HashedTypeWithDummy:WP_parameter neq,A43ayZzv,0.155869819355,Valid,vy3A4Zza,0.13174155582,Valid,azZ4A3yv,0.16040782018,Valid,A43ayzZv,0.155869819355,Valid,0.148639325108
linear_probing:LinearProbing:WP_parameter add,Timeout,11.1562485752,Timeout,10.1767616124,Timeout,10.1603646234,Timeout,10.2258095402,Unknown,0.202083973535,Timeout,10.1745026396,Timeout,10.1756954414,39.0,0.0,2.073034,0.0,31.0,178.0,0.0,0.0,0.0,linear_probing.mlw,0.0,12.0,125.0,WP_parameter add,2.0,1.0,13.0,34.0,0.0,188.0,181.0,3.0,12.0,0.0,1.0,370.0,LinearProbing,0.0,143.0,Unknown,0.203022051,0.0,11.0,14.2669119895,14.2660612631,14.2559815264,14.3026983731,10.2020839735,10.203022051,14.2676724421,14.9820520047,7.48780448823,5.4637273482,6.72498942619,7.77922683228,8.23595863659,6.31165503123,6.2339506493,10.675618653,linear_probing:LinearProbing:WP_parameter add,AZz3a4yv,62.4744884567,Timeout,yv3zZA4a,62.4744884567,Unknown,a4AZz3vy,62.4744884567,Timeout,vyA3zZ4a,62.4744884567,Unknown,62.4744884567
linear_probing:LinearProbing:WP_parameter clear,Timeout,11.1463973208,Valid,0.694665740417,Valid,0.32902508464,Timeout,10.218814152,Unknown,1.60771482311,Timeout,10.1710657436,Timeout,10.1723577682,18.0,0.0,2.027778,0.0,18.0,72.0,0.0,0.0,0.0,linear_probing.mlw,0.0,7.0,46.0,WP_parameter clear,0.0,0.0,6.0,18.0,0.0,71.0,72.0,0.0,7.0,1.0,1.0,147.0,LinearProbing,0.0,50.0,Unknown,0.1684778908,0.0,3.0,14.2645316279,14.2636102849,0.32902508464,14.2976978102,11.6077148231,10.1684778908,0.694665740417,14.9747178015,3.03224109061,2.42470023996,2.17165399722,3.25832056561,2.9844657463,2.71108549245,2.56004901168,5.33267835255,linear_probing:LinearProbing:WP_parameter clear,3AZzya4v,0.32902508464,Valid,3AvyzZ4a,0.32902508464,Valid,a4ZzyvA3,44.1794934389,Valid,vyaA3zZ4,13.6172557751,Valid,15.0067879787
linear_probing:LinearProbing:WP_parameter copy,Timeout,11.1602283718,Timeout,10.166964656,Valid,1.9222630104,Timeout,10.2264474234,Unknown,6.647387341,Timeout,10.1632018384,Timeout,10.166881123,10.0,0.0,2.189189,0.0,12.0,37.0,0.0,0.0,0.0,linear_probing.mlw,0.0,3.0,23.0,WP_parameter copy,0.0,0.0,3.0,7.0,1.0,42.0,37.0,0.0,3.0,0.0,0.0,82.0,LinearProbing,0.0,35.0,Unknown,0.181733178813,0.0,0.0,14.2606266261,14.2580037736,1.9222630104,14.3031544389,16.647387341,10.1817331788,14.2606861797,14.9850157594,2.63900582575,1.89622018982,2.07682453117,3.22556571058,5.21985637742,2.71621239023,2.47106742467,4.83751667561,linear_probing:LinearProbing:WP_parameter copy,A3Zaz4vy,12.0892276664,Valid,3vzZA4ay,1.9222630104,Valid,ya4AZzv3,60.6351069428,Valid,3AzZa4yv,1.9222630104,Valid,31.2786849766
linear_probing:LinearProbing:WP_parameter create,Valid,0.6766051078,Valid,0.24147155,Valid,0.213058372667,Valid,7.913706937,Unknown,0.457454828429,Valid,0.243259742529,Valid,0.24672914692,8.0,0.0,1.815789,0.0,13.0,38.0,0.0,0.0,0.0,linear_probing.mlw,0.0,4.0,25.0,WP_parameter create,0.0,0.0,3.0,10.0,1.0,32.0,38.0,0.0,4.0,1.0,0.0,70.0,LinearProbing,0.0,18.0,Unknown,0.172813088353,0.0,4.0,0.24672914692,0.243259742529,0.213058372667,7.913706937,10.4574548284,10.1728130884,0.24147155,0.6766051078,3.77574987333,2.72190241266,3.05825712914,3.76512859363,5.56982974874,3.57422968788,3.68992138012,4.65825349197,linear_probing:LinearProbing:WP_parameter create,A3zZ4avy,0.24147155,Valid,3AzZa4vy,0.213058372667,Valid,yv4aZzA3,8.54397485378,Valid,vzZ3Aa4y,0.416072830882,Valid,1.67917674998
linear_probing:LinearProbing:WP_parameter delete,Timeout,11.166143451,Timeout,10.1979013436,Valid,5.862941157,Timeout,10.2443135686,Timeout,9.8854162944,Timeout,10.193709898,Timeout,10.192493588,126.0,0.0,1.990792,0.0,60.0,543.0,0.0,0.0,0.0,linear_probing.mlw,0.0,27.0,340.0,WP_parameter delete,8.0,1.0,45.0,69.0,16.0,538.0,552.0,9.0,27.0,11.0,5.0,1082.0,LinearProbing,0.0,434.0,Timeout,10.168338534,0.0,35.0,14.2788979106,14.2797661565,5.862941157,14.3159337974,14.0613461416,14.2616657001,14.2827585506,14.9894215889,14.0114768808,12.5442015233,11.6289605781,13.9302223819,13.1947373462,11.2016190177,11.5552706734,13.2348267813,linear_probing:LinearProbing:WP_parameter delete,zZ3Ayv4a,26.249144643,Valid,3yvZzA4a,5.862941157,Valid,a4AzZvy3,77.9112578346,Valid,3zZvyaA4,5.862941157,Valid,41.8870994958
linear_probing:LinearProbing:WP_parameter dummy_const,Timeout,11.149146819,Valid,2.3521494754,Valid,0.477237553381,Valid,4.101326022,Valid,0.769885481625,Valid,0.209435780232,Valid,0.213142267414,8.0,0.0,2.131579,0.0,13.0,38.0,0.0,0.0,0.0,linear_probing.mlw,0.0,3.0,24.0,WP_parameter dummy_const,1.0,0.0,4.0,11.0,2.0,42.0,39.0,1.0,3.0,0.0,0.0,82.0,LinearProbing,0.0,29.0,Unknown,0.1733171403,0.0,2.0,0.213142267414,0.209435780232,0.477237553381,4.101326022,0.769885481625,10.1733171403,2.3521494754,14.9767644968,4.83601627784,3.92498423286,3.12765860457,6.11956150099,6.16233558449,3.59656133563,3.30389078688,5.85930727725,linear_probing:LinearProbing:WP_parameter dummy_const,3ZzAav4y,0.477237553381,Valid,zZ3yA4va,0.209435780232,Valid,av4Ay3Zz,15.4237899813,Valid,vzZ3Aa4y,0.382752920532,Valid,2.97135761467
linear_probing:LinearProbing:WP_parameter find,Timeout,11.152978424,Timeout,10.180455211,Valid,8.7458855062,Timeout,11.1749397766,Unknown,0.241235086967,Timeout,10.1724210922,Timeout,10.17768657,63.0,0.0,2.090592,0.0,29.0,287.0,0.0,0.0,0.0,linear_probing.mlw,0.0,15.0,191.0,WP_parameter find,8.0,2.0,24.0,43.0,3.0,310.0,297.0,10.0,15.0,0.0,6.0,601.0,LinearProbing,0.0,246.0,Unknown,0.4420945614,0.0,21.0,14.2683322052,14.2645767858,8.7458855062,14.9959754271,10.241235087,10.4420945614,14.2703072253,14.9796170754,10.9842422544,8.45584764795,10.536811853,11.0751553222,11.4339044569,8.27306961761,8.12427106913,12.2534775541,linear_probing:LinearProbing:WP_parameter find,ZzA3a4yv,39.2764483794,Valid,3yvzZAa4,8.7458855062,Valid,4aAZzvy3,62.2876962284,Valid,vyA3zZ4a,19.6096703656,Valid,35.5167908673
linear_probing:LinearProbing:WP_parameter find_dummy,Valid,6.1714716408,Valid,0.272109449895,Valid,0.603727066545,Timeout,11.1772849176,Timeout,10.1689656376,Timeout,10.166586746,Timeout,10.1756391604,35.0,0.0,2.041667,0.0,22.0,168.0,0.0,0.0,0.0,linear_probing.mlw,0.0,8.0,103.0,WP_parameter find_dummy,6.0,1.0,18.0,21.0,2.0,172.0,175.0,7.0,8.0,10.0,0.0,344.0,LinearProbing,0.0,140.0,Unknown,0.183592647455,0.0,11.0,14.2668718478,14.2604167563,0.603727066545,14.9977230982,14.2621128217,10.1835926475,0.272109449895,6.1714716408,9.00891566621,7.31945157453,8.94988775476,9.82017093063,9.40041608816,7.26636565425,7.35716406275,11.0367814153,linear_probing:LinearProbing:WP_parameter find_dummy,zAZ3ay4v,10.4386961959,Valid,A3avzyZ4,0.272109449895,Valid,4Zyzva3A,48.0435407499,Valid,Aa3yZzv4,0.272109449895,Valid,12.8171199963
linear_probing:LinearProbing:WP_parameter mem,Valid,0.735258705,Timeout,10.1711064152,Valid,2.1772904506,Timeout,10.2235672288,Unknown,0.195566798174,Valid,2.926904036,Valid,2.9428929714,15.0,0.0,1.925373,0.0,14.0,67.0,0.0,0.0,0.0,linear_probing.mlw,0.0,4.0,46.0,WP_parameter mem,0.0,2.0,5.0,9.0,0.0,65.0,69.0,2.0,4.0,0.0,1.0,130.0,LinearProbing,0.0,48.0,Unknown,0.1674199354,0.0,8.0,2.9428929714,2.926904036,2.1772904506,14.3010953036,10.1955667982,10.1674199354,14.263639287,0.735258705,5.75376402019,4.88901318892,5.43799574455,6.79879015157,6.73387284583,6.22990229745,6.45592135545,8.29189033348,linear_probing:LinearProbing:WP_parameter mem,A3azZy4v,12.3483968658,Valid,a3zZvyA4,0.735258705,Valid,4AyvZz3a,23.700553349,Valid,v3Zz4Aay,2.344710386,Valid,6.34711861626
linear_probing:LinearProbing:WP_parameter numof_eq,Timeout,11.1407508526,Timeout,10.157541927,Valid,8.0236227964,Timeout,10.2400299148,Timeout,10.1453064324,Valid,0.26722187551,Valid,0.267571511855,15.0,0.0,2.2,0.0,14.0,60.0,0.0,0.0,0.0,linear_probing.mlw,0.0,3.0,38.0,WP_parameter numof_eq,1.0,0.0,4.0,6.0,3.0,69.0,61.0,1.0,3.0,0.0,0.0,133.0,LinearProbing,0.0,63.0,Unknown,0.161485370588,0.0,0.0,0.267571511855,0.26722187551,8.0236227964,14.312868778,14.245253336,10.1614853706,14.2539699031,14.9705153405,6.61926384732,5.51321144552,3.73724734477,8.88968763791,6.38567335992,5.11221960031,4.40017515894,6.65264792089,linear_probing:LinearProbing:WP_parameter numof_eq,3ZzAyav4,8.0236227964,Valid,zZ3vyA4a,0.26722187551,Valid,a4Ayv3Zz,49.8687372938,Valid,Z3vzA4ya,0.267571511855,Valid,13.3140840189
