,Alt-Ergo-0.95.2 result,Alt-Ergo-0.95.2 time,Alt-Ergo-1.01 result,Alt-Ergo-1.01 time,CVC3 result,CVC3 time,CVC4 result,CVC4 time,Yices result,Yices time,Z3-4.3.2 result,Z3-4.3.2 time,Z3-4.4.1 result,Z3-4.4.1 time,and,as,avg_op_arity,case,depth,divisor,eps,exists,false,file,float,forall,func,goal,if,iff,impl,int,let,n_branches,n_ops,n_preds,n_quants,not,or,size,theory,true,var,veriT result,veriT time,wild,zero_ar
queens_bv:Bits:WP_parameter empty,Valid,0.18461175358,Valid,0.1861631874054054,Valid,0.19937284623684212,Valid,0.20562123868000004,Unknown,0.3436582186923077,Valid,0.7009245376666667,Timeout,10.1414244036,3.0,0.0,1.428571,0.0,7.0,14.0,0.0,0.0,0.0,queens_bv.mlw,0.0,1.0,11.0,WP_parameter empty,0.0,1.0,0.0,1.0,0.0,10.0,15.0,1.0,1.0,0.0,0.0,21.0,Bits,0.0,4.0,Valid,0.17845728913636363,0.0,5.0
queens_bv:Bits:WP_parameter is_empty,Valid,0.2935168116538462,Valid,0.24711637058333333,Valid,0.4614839043749999,Timeout,10.219894292600001,Unknown,0.34545515425,Failure,4.931060162,Timeout,10.141855614799999,3.0,0.0,1.777778,0.0,8.0,18.0,0.0,0.0,0.0,queens_bv.mlw,0.0,2.0,13.0,WP_parameter is_empty,0.0,2.0,2.0,1.0,0.0,15.0,20.0,2.0,2.0,0.0,0.0,33.0,Bits,0.0,10.0,Unknown,0.19607941968181822,0.0,4.0
queens_bv:Bits:WP_parameter mul2,Timeout,11.1383963614,Valid,0.6423918931176471,Valid,2.5097370555853655,Timeout,10.185376853200001,Unknown,0.341097854875,Failure,4.9116901978,Timeout,10.1779000582,4.0,0.0,1.791667,0.0,10.0,24.0,0.0,0.0,0.0,queens_bv.mlw,0.0,3.0,19.0,WP_parameter mul2,0.0,2.0,1.0,3.0,0.0,20.0,26.0,2.0,3.0,0.0,0.0,44.0,Bits,0.0,12.0,Unknown,0.16975571704761905,0.0,5.0
queens_bv:Bits:WP_parameter remove_singleton,Timeout,11.128308796999999,Valid,0.9450341080000001,Valid,3.2596122063500004,Timeout,10.178691148,Unknown,0.3438236255263158,Failure,4.9792989682,Timeout,10.145111304599999,9.0,0.0,1.825,0.0,10.0,40.0,0.0,0.0,0.0,queens_bv.mlw,0.0,4.0,30.0,WP_parameter remove_singleton,0.0,3.0,1.0,3.0,0.0,33.0,43.0,3.0,4.0,0.0,0.0,74.0,Bits,0.0,24.0,Unknown,0.21174777775384618,0.0,6.0
queens_bv:Bits:WP_parameter rightmost_bit_trick,Timeout,11.1357545916,Timeout,10.1646097962,Timeout,10.144933685400002,Timeout,10.1797810072,Unknown,0.3553871082777778,Failure,4.9580300566,Timeout,10.1583940216,13.0,0.0,1.727273,0.0,18.0,66.0,0.0,0.0,0.0,queens_bv.mlw,0.0,4.0,46.0,WP_parameter rightmost_bit_trick,0.0,2.0,2.0,7.0,3.0,51.0,68.0,2.0,4.0,2.0,0.0,115.0,Bits,0.0,36.0,Unknown,0.17811756128999995,0.0,8.0
queens_bv:NQueensBits:WP_parameter queens,Timeout,11.1489527882,Timeout,10.170774142199999,Valid,2.0187857114,Valid,6.809897037800001,Unknown,0.40194584381666665,Failure,4.9626536834,Timeout,10.1512535722,38.0,0.0,1.986395,0.0,28.0,147.0,0.0,2.0,0.0,queens_bv.mlw,0.0,18.0,88.0,WP_parameter queens,0.0,4.0,15.0,28.0,1.0,133.0,151.0,4.0,20.0,5.0,0.0,293.0,NQueensBits,0.0,94.0,Unknown,0.30645637301587303,0.0,11.0
queens_bv:NQueensBits:WP_parameter t,Timeout,11.153202143,Timeout,10.1714950948,Timeout,10.172935407,Timeout,10.3209445252,Failure,6.9510205004,Failure,4.9690849902,Timeout,10.1890434536,214.0,0.0,1.967098,0.0,86.0,851.0,0.0,6.0,0.0,queens_bv.mlw,0.0,82.0,522.0,WP_parameter t,2.0,9.0,82.0,76.0,1.0,767.0,862.0,11.0,88.0,30.0,2.0,1675.0,NQueensBits,0.0,649.0,Unknown,0.29037661758333333,0.0,42.0
queens_bv:NQueensBits:WP_parameter test8,Valid,0.19197343244444443,Valid,0.22699632142857146,Valid,0.20289831931034483,Valid,0.18790688657894739,Unknown,0.36403882723000003,Failure,4.9996607912,Valid,0.17204870009090908,3.0,0.0,1.5,0.0,8.0,18.0,0.0,0.0,0.0,queens_bv.mlw,0.0,1.0,12.0,WP_parameter test8,0.0,0.0,2.0,5.0,1.0,13.0,18.0,0.0,1.0,0.0,0.0,28.0,NQueensBits,0.0,4.0,Valid,0.17852539194366196,0.0,4.0
queens_bv:Solution:no_duplicate,Unknown,0.12841217998437499,Unknown,0.13419483619512196,Valid,0.1333193647735849,Valid,0.14392839896842105,Valid,0.1198165889375,Unknown,0.1397634351,Unknown,0.14454734738461536,2.0,0.0,2.166667,0.0,8.0,12.0,0.0,0.0,0.0,queens_bv.mlw,0.0,2.0,7.0,no_duplicate,0.0,0.0,2.0,0.0,0.0,13.0,12.0,0.0,2.0,1.0,0.0,27.0,Solution,0.0,13.0,Valid,0.17301943989473684,0.0,0.0
queens_bv:Solution:partial_solution_eq_prefix,Valid,0.14412200644444445,Valid,0.14255368246666666,Valid,0.14023367984210527,Valid,0.13549230821,Valid,0.12130070252631579,Valid,0.12459122414285714,Valid,0.1310025805172414,0.0,0.0,2.4,0.0,5.0,5.0,0.0,0.0,0.0,queens_bv.mlw,0.0,1.0,3.0,partial_solution_eq_prefix,0.0,0.0,2.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,13.0,Solution,0.0,7.0,Valid,0.12145418416666666,0.0,0.0
quicksort:Quicksort3way:WP_parameter qs,Valid,0.15899216429032254,Valid,0.16314280616666668,Valid,0.16222608007999997,Valid,0.19452225107142856,Valid,0.1619788085384615,Valid,0.18041685333333332,Valid,0.1885555084,4.0,0.0,2.238095,0.0,13.0,21.0,0.0,0.0,0.0,quicksort.mlw,0.0,3.0,11.0,WP_parameter qs,0.0,0.0,3.0,5.0,3.0,24.0,21.0,0.0,3.0,0.0,0.0,48.0,Quicksort3way,0.0,19.0,Valid,0.1462728256060606,0.0,0.0
quicksort:Quicksort3way:WP_parameter quick_rec,Timeout,11.1353514276,Timeout,10.1612644782,Unknown,1.6286622826000001,Timeout,10.2192014878,Timeout,10.1291574318,Timeout,10.1528685614,Timeout,10.149484093400002,100.0,0.0,2.277955,0.0,32.0,313.0,0.0,0.0,0.0,quicksort.mlw,0.0,25.0,181.0,WP_parameter quick_rec,4.0,0.0,25.0,30.0,7.0,372.0,317.0,4.0,25.0,0.0,0.0,714.0,Quicksort3way,0.0,342.0,Timeout,10.1320365242,0.0,0.0
quicksort:Quicksort3way:WP_parameter quicksort,Valid,0.15964270207,Valid,0.15809980296428572,Valid,0.16153238297101447,Valid,0.20142651058333336,Valid,0.15598683214285716,Valid,0.179247825,Valid,0.17134644262499998,6.0,0.0,2.285714,0.0,11.0,21.0,0.0,0.0,0.0,quicksort.mlw,0.0,2.0,11.0,WP_parameter quicksort,0.0,0.0,2.0,8.0,2.0,26.0,21.0,0.0,2.0,0.0,0.0,49.0,Quicksort3way,0.0,18.0,Valid,0.14372739085000003,0.0,0.0
quicksort:Quicksort:WP_parameter quick_rec,Timeout,11.1373258328,Timeout,10.1385724754,Unknown,2.3946502782,Timeout,10.201729861,Timeout,10.140898715199999,Timeout,10.1642470884,Timeout,10.1454996972,103.0,0.0,2.303406,0.0,37.0,323.0,0.0,0.0,0.0,quicksort.mlw,0.0,21.0,182.0,WP_parameter quick_rec,2.0,0.0,24.0,39.0,14.0,399.0,325.0,2.0,21.0,0.0,0.0,745.0,Quicksort,0.0,360.0,Timeout,10.134043198399999,0.0,0.0
quicksort:Quicksort:WP_parameter quicksort,Valid,0.15554443876923074,Valid,0.157517185877193,Valid,0.1628402594,Valid,0.19498101784210525,Valid,0.16006174368,Valid,0.17760753414285715,Valid,0.17528465235,6.0,0.0,2.285714,0.0,11.0,21.0,0.0,0.0,0.0,quicksort.mlw,0.0,2.0,11.0,WP_parameter quicksort,0.0,0.0,2.0,8.0,2.0,26.0,21.0,0.0,2.0,0.0,0.0,49.0,Quicksort,0.0,18.0,Valid,0.14072182914736842,0.0,0.0
quicksort:QuicksortWithShuffle:WP_parameter qs,Valid,0.15718830448999999,Valid,0.16170157346341463,Valid,0.16150577572602742,Valid,0.20527163611111113,Valid,0.16129014710344827,Valid,0.1828210131125,Valid,0.18259248538095238,4.0,0.0,2.238095,0.0,13.0,21.0,0.0,0.0,0.0,quicksort.mlw,0.0,3.0,11.0,WP_parameter qs,0.0,0.0,3.0,5.0,3.0,24.0,21.0,0.0,3.0,0.0,0.0,48.0,QuicksortWithShuffle,0.0,19.0,Valid,0.1498435595384615,0.0,0.0
quicksort:Shuffle:WP_parameter shuffle,Valid,0.16248240513000003,Valid,0.16333082163043477,Valid,0.16354634366666662,Valid,0.218093905,Unknown,0.30196344592,Valid,0.17535225200000001,Valid,0.17444024391999996,14.0,0.0,2.103448,0.0,25.0,58.0,0.0,0.0,0.0,quicksort.mlw,0.0,5.0,30.0,WP_parameter shuffle,0.0,0.0,8.0,13.0,6.0,60.0,58.0,0.0,5.0,0.0,0.0,123.0,Shuffle,0.0,47.0,Valid,0.1490142248625,0.0,0.0
quicksort:Test:WP_parameter bench,Valid,0.15642025411000005,Valid,0.1597524614,Valid,0.15541397961764705,Valid,0.18114864504545455,Valid,0.15529689720408163,Valid,0.1748693912317073,Valid,0.17487313131578952,16.0,0.0,2.0,0.0,19.0,57.0,0.0,0.0,0.0,quicksort.mlw,0.0,1.0,33.0,WP_parameter bench,0.0,0.0,8.0,40.0,0.0,57.0,57.0,0.0,1.0,0.0,0.0,115.0,Test,0.0,17.0,Valid,0.13522476340909093,0.0,0.0
quicksort:Test:WP_parameter test1,Valid,0.15401655346874998,Valid,0.1526912394,Valid,0.15643894513636367,Valid,0.17519430899,Valid,0.15943186507142856,Valid,0.17064898005263154,Valid,0.16928071447368423,11.0,0.0,2.176471,0.0,13.0,34.0,0.0,0.0,0.0,quicksort.mlw,0.0,4.0,19.0,WP_parameter test1,0.0,0.0,4.0,22.0,0.0,37.0,34.0,0.0,4.0,0.0,0.0,75.0,Test,0.0,15.0,Valid,0.13445016292307693,0.0,0.0
quicksort:Test:WP_parameter test2,Valid,0.17537656899999998,Valid,0.16726112580000002,Valid,0.16519235234375,Valid,0.18380110873333333,Valid,0.1593996076842105,Valid,0.17775365127999998,Valid,0.18044058722413792,30.0,0.0,2.2,0.0,34.0,95.0,0.0,0.0,0.0,quicksort.mlw,0.0,11.0,54.0,WP_parameter test2,0.0,0.0,11.0,58.0,0.0,104.0,95.0,0.0,11.0,0.0,0.0,210.0,Test,0.0,46.0,Valid,0.13552406382608698,0.0,0.0
random_access_list:RAL:WP_parameter cons,Valid,0.14327136303703703,Valid,0.14338005363,Valid,0.14309255461,Valid,0.1572094170625,Valid,0.13373436144,Valid,0.1550301637272727,Valid,0.15573727939622645,0.0,0.0,1.818182,0.0,8.0,11.0,0.0,0.0,0.0,random_access_list.mlw,0.0,2.0,9.0,WP_parameter cons,0.0,0.0,2.0,0.0,0.0,8.0,11.0,0.0,2.0,0.0,0.0,21.0,RAL,0.0,8.0,Valid,0.12141163236046511,0.0,0.0
random_access_list:RAL:WP_parameter empty,Valid,0.13759888808196719,Valid,0.14868990815789473,Valid,0.14316957869565214,Valid,0.15237618183333335,Valid,0.13332631148,Valid,0.155575176010989,Valid,0.15905469970588237,0.0,0.0,0.75,0.0,3.0,4.0,0.0,0.0,0.0,random_access_list.mlw,0.0,0.0,4.0,WP_parameter empty,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,RAL,0.0,0.0,Valid,0.11728233936231884,0.0,2.0
random_access_list:RAL:WP_parameter lookup,Valid,0.13992193626086954,Valid,0.14399496636842107,Valid,0.14239402696052628,Valid,0.16457691270454544,Valid,0.13927259512499998,Valid,0.15588803604545454,Valid,0.1567813796956522,4.0,0.0,1.772727,0.0,9.0,22.0,0.0,0.0,0.0,random_access_list.mlw,0.0,2.0,16.0,WP_parameter lookup,0.0,0.0,2.0,2.0,0.0,16.0,22.0,0.0,2.0,0.0,0.0,40.0,RAL,0.0,14.0,Valid,0.12373087448780488,0.0,0.0
random_access_list:RAL:WP_parameter size,Valid,0.14280330564285712,Valid,0.14327200529411765,Valid,0.13420710234042552,Valid,0.1536654303220339,Valid,0.12938274783,Valid,0.15397538729032256,Valid,0.15297145044067798,0.0,0.0,1.571429,0.0,6.0,7.0,0.0,0.0,0.0,random_access_list.mlw,0.0,1.0,6.0,WP_parameter size,0.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,12.0,RAL,0.0,4.0,Valid,0.12115263077999998,0.0,0.0
random_access_list:RandomAccessList:WP_parameter cons,Valid,0.1591079146842105,Valid,0.1578511341190476,Valid,0.1553635044556962,Valid,0.7793984575,Valid,0.1403497427692308,Valid,0.1636584490869565,Valid,0.16922761536231884,1.0,0.0,1.709677,2.0,9.0,31.0,0.0,0.0,1.0,random_access_list.mlw,0.0,2.0,29.0,WP_parameter cons,0.0,0.0,1.0,0.0,0.0,30.0,33.0,2.0,2.0,0.0,0.0,62.0,RandomAccessList,0.0,25.0,Timeout,10.102143483399999,1.0,3.0
random_access_list:RandomAccessList:WP_parameter length_flatten,Unknown,0.16632421180952384,Unknown,0.17688302820000001,Valid,0.14209905512903223,Valid,0.20045454950980388,Valid,0.13363384511999998,Timeout,10.1241198502,Timeout,10.1291437028,1.0,0.0,1.652174,2.0,8.0,23.0,0.0,0.0,1.0,random_access_list.mlw,0.0,1.0,21.0,WP_parameter length_flatten,0.0,0.0,1.0,3.0,0.0,21.0,25.0,2.0,1.0,0.0,0.0,45.0,RandomAccessList,0.0,12.0,Timeout,10.0998097842,3.0,2.0
random_access_list:RandomAccessList:WP_parameter lookup,Valid,0.5781087992571428,Valid,0.23929398184883724,Timeout,10.1371167172,Timeout,10.2065634376,Valid,0.16226869501,Valid,5.5800860146,Valid,7.548037628,10.0,0.0,1.884058,2.0,14.0,69.0,0.0,0.0,2.0,random_access_list.mlw,0.0,3.0,52.0,WP_parameter lookup,2.0,0.0,3.0,10.0,3.0,65.0,73.0,4.0,3.0,0.0,1.0,139.0,RandomAccessList,0.0,50.0,Unknown,0.1375417428205128,1.0,2.0
random_access_list:RandomAccessList:WP_parameter nth_flatten,Unknown,0.23557472004081637,Unknown,0.4097499030769231,Failure,9.289754363,Timeout,10.184984687199998,Timeout,10.166678498,Timeout,10.133206626,Timeout,10.1256248502,8.0,0.0,1.785714,6.0,15.0,84.0,0.0,0.0,5.0,random_access_list.mlw,0.0,1.0,73.0,WP_parameter nth_flatten,1.0,0.0,2.0,16.0,1.0,83.0,91.0,7.0,1.0,0.0,0.0,169.0,RandomAccessList,0.0,54.0,Unknown,0.12925614181159423,2.0,6.0
random_access_list:RandomAccessList:WP_parameter size,Valid,0.14748292123333331,Valid,0.15294089502439023,Timeout,10.167108283400001,Timeout,10.159075108,Valid,0.15683559334482763,Timeout,10.1215796248,Timeout,10.128132451,2.0,0.0,1.709677,3.0,9.0,31.0,0.0,0.0,2.0,random_access_list.mlw,0.0,1.0,29.0,WP_parameter size,0.0,0.0,0.0,4.0,0.0,34.0,34.0,3.0,1.0,0.0,0.0,66.0,RandomAccessList,0.0,22.0,Timeout,10.105351022799999,3.0,3.0
random_access_list:RandomAccessList:WP_parameter tail,Unknown,1.1016802177999998,Unknown,5.103117891799999,Valid,0.2484646733636364,Valid,0.4844283074,Valid,0.15914764048314606,Timeout,10.135876462799999,Timeout,10.1413152458,4.0,0.0,1.673469,5.0,15.0,49.0,0.0,0.0,5.0,random_access_list.mlw,0.0,3.0,40.0,WP_parameter tail,0.0,0.0,3.0,4.0,0.0,50.0,54.0,5.0,3.0,2.0,0.0,100.0,RandomAccessList,0.0,29.0,Unknown,0.13282700628571428,5.0,7.0
random_access_list:RandomAccessList:WP_parameter update,Unknown,5.9905699174,Timeout,10.1372583968,Failure,6.769674107599999,Timeout,10.2108535776,Unknown,2.3438374794,Timeout,10.1595199508,Timeout,10.135924873800002,35.0,0.0,1.795082,11.0,23.0,244.0,0.0,0.0,14.0,random_access_list.mlw,0.0,10.0,178.0,WP_parameter update,2.0,0.0,16.0,21.0,7.0,215.0,257.0,13.0,10.0,6.0,2.0,478.0,RandomAccessList,6.0,159.0,Timeout,10.112049669800001,11.0,4.0
random_access_list:RandomAccessListWithSeq:WP_parameter cons,Timeout,11.112483362599999,Valid,0.8327825693043479,Failure,5.8206999798,Timeout,10.676562923599999,Timeout,10.134575926,Valid,1.2681667496000002,Valid,4.722673027400001,1.0,0.0,1.709677,2.0,9.0,31.0,0.0,0.0,1.0,random_access_list.mlw,0.0,2.0,29.0,WP_parameter cons,0.0,0.0,1.0,0.0,0.0,30.0,33.0,2.0,2.0,0.0,0.0,62.0,RandomAccessListWithSeq,0.0,25.0,Unknown,0.13722560307042253,1.0,3.0
random_access_list:RandomAccessListWithSeq:WP_parameter fupdate,Valid,8.669618877400001,Valid,0.7543138267142858,Failure,5.7935892888,Timeout,10.755362449,Timeout,10.1378711762,Timeout,10.139188275999999,Timeout,10.1391041348,10.0,0.0,1.893333,2.0,16.0,75.0,0.0,0.0,2.0,random_access_list.mlw,0.0,4.0,57.0,WP_parameter fupdate,1.0,0.0,4.0,8.0,3.0,71.0,78.0,3.0,4.0,0.0,1.0,151.0,RandomAccessListWithSeq,0.0,58.0,Unknown,0.13748631430000002,1.0,2.0
random_access_list:RandomAccessListWithSeq:WP_parameter lookup,Valid,0.46673442639999996,Valid,0.2545011239117647,Failure,5.982956592800001,Timeout,10.2003890554,Timeout,10.119797937600001,Timeout,10.154744516200001,Timeout,10.149600872799999,10.0,0.0,1.953125,2.0,14.0,64.0,0.0,0.0,2.0,random_access_list.mlw,0.0,3.0,47.0,WP_parameter lookup,2.0,0.0,3.0,10.0,3.0,65.0,68.0,4.0,3.0,0.0,1.0,134.0,RandomAccessListWithSeq,0.0,50.0,Unknown,0.13424441150000002,1.0,2.0
random_access_list:RandomAccessListWithSeq:WP_parameter size,Valid,0.15518300994444442,Valid,0.15561499498275863,Failure,5.7687112282,Timeout,10.191571523,Timeout,10.1582298598,Timeout,10.1353509272,Timeout,10.1337847966,2.0,0.0,1.709677,3.0,9.0,31.0,0.0,0.0,2.0,random_access_list.mlw,0.0,1.0,29.0,WP_parameter size,0.0,0.0,0.0,4.0,0.0,34.0,34.0,3.0,1.0,0.0,0.0,66.0,RandomAccessListWithSeq,0.0,22.0,Timeout,10.118411908199999,3.0,3.0
random_access_list:RandomAccessListWithSeq:WP_parameter tail,Valid,2.1477979740000004,Valid,0.4594828863333333,Failure,5.9091299676,Timeout,10.200235517,Timeout,10.1434621296,Timeout,10.1464665454,Timeout,10.1328222148,4.0,0.0,1.744186,2.0,14.0,43.0,0.0,0.0,2.0,random_access_list.mlw,0.0,3.0,36.0,WP_parameter tail,0.0,0.0,3.0,9.0,0.0,38.0,45.0,2.0,3.0,0.0,0.0,84.0,RandomAccessListWithSeq,0.0,23.0,Unknown,0.11017369540000002,2.0,2.0
random_access_list:RandomAccessListWithSeq:WP_parameter update,Valid,0.1468315798227848,Valid,0.14988240453125,Unknown,2.0527014528,Valid,0.19122723317857143,Timeout,10.110607992,Timeout,10.1316596994,Timeout,10.1265786108,3.0,0.0,1.772727,0.0,9.0,22.0,0.0,0.0,0.0,random_access_list.mlw,0.0,2.0,17.0,WP_parameter update,0.0,0.0,2.0,2.0,0.0,16.0,22.0,0.0,2.0,0.0,0.0,40.0,RandomAccessListWithSeq,0.0,14.0,Unknown,0.12872604953000003,0.0,0.0
register_allocation:DWP:WP_parameter cons,Timeout,11.1143446332,Timeout,10.135319741199998,Timeout,10.162340453999999,Valid,0.32369966392307686,Timeout,10.157795049399999,Failure,7.1082212154,Failure,7.136334108166667,1.0,0.0,1.533333,0.0,13.0,30.0,1.0,0.0,0.0,register_allocation.mlw,0.0,2.0,28.0,WP_parameter cons,0.0,0.0,1.0,0.0,0.0,21.0,31.0,0.0,2.0,0.0,0.0,48.0,DWP,0.0,15.0,Failure,6.3571772526,0.0,6.0
register_allocation:DWP:WP_parameter infix --,Valid,0.15427517943,Valid,0.15425045811111113,Failure,9.5242314285,Valid,0.24891702906250002,Unknown,8.086456408,Valid,0.19993014623076924,Valid,0.20698008311764704,2.0,0.0,1.6,0.0,8.0,20.0,0.0,0.0,0.0,register_allocation.mlw,0.0,1.0,17.0,WP_parameter infix --,0.0,0.0,1.0,0.0,0.0,15.0,20.0,0.0,1.0,0.0,0.0,33.0,DWP,0.0,12.0,Failure,5.948026688000001,0.0,3.0
register_allocation:DWP:WP_parameter nil,Unknown,0.15348826950847458,Unknown,0.15475065074000002,Failure,7.9707685322,Valid,0.19270810062222224,Timeout,10.107745414799998,Valid,0.16723743270786517,Valid,0.1711908241363636,1.0,0.0,1.333333,0.0,7.0,9.0,1.0,0.0,0.0,register_allocation.mlw,0.0,1.0,8.0,WP_parameter nil,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,1.0,0.0,0.0,14.0,DWP,0.0,3.0,Valid,0.14375306607272725,0.0,3.0
register_allocation:DWP:WP_parameter prefix $,Valid,0.15077097508163265,Valid,0.152903508875,Valid,0.14928719923,Valid,0.18190687813333334,Timeout,10.104254637,Valid,0.16091296714999997,Valid,0.16195779025,1.0,0.0,1.6,0.0,7.0,10.0,0.0,0.0,0.0,register_allocation.mlw,0.0,1.0,8.0,WP_parameter prefix $,0.0,0.0,1.0,0.0,0.0,6.0,10.0,0.0,1.0,0.0,0.0,17.0,DWP,0.0,6.0,Failure,4.5180041056,0.0,0.0
register_allocation:DWP:WP_parameter wrap,Valid,0.1504362683333333,Valid,0.15530404261333333,Valid,0.17604599858536585,Valid,0.2201527885,Timeout,10.1233524884,Valid,0.18520051442,Valid,0.18286891755000004,2.0,0.0,1.846154,0.0,9.0,13.0,0.0,0.0,0.0,register_allocation.mlw,0.0,2.0,10.0,WP_parameter wrap,0.0,0.0,1.0,0.0,0.0,11.0,13.0,0.0,2.0,0.0,0.0,25.0,DWP,0.0,10.0,Failure,4.6465168176,0.0,1.0
register_allocation:FiniteNumberOfRegisters:WP_parameter compile,Timeout,11.1283370346,Timeout,10.1554708836,Timeout,10.2046924656,Timeout,10.671054759,Failure,7.414060954181818,Failure,7.257204492,Failure,6.930158627599999,78.0,0.0,1.823144,6.0,59.0,458.0,10.0,0.0,5.0,register_allocation.mlw,0.0,44.0,312.0,WP_parameter compile,1.0,0.0,30.0,15.0,33.0,385.0,475.0,7.0,44.0,0.0,5.0,870.0,FiniteNumberOfRegisters,0.0,326.0,Timeout,10.1606709166,5.0,34.0
register_allocation:InfinityOfRegisters:WP_parameter compile,Timeout,11.11888351,Timeout,10.132488178200001,Timeout,10.2065942152,Timeout,11.222348621999998,Timeout,10.1817081912,Failure,7.0712725762,Failure,6.705408081399999,42.0,0.0,1.873518,4.0,42.0,253.0,6.0,0.0,3.0,register_allocation.mlw,0.0,28.0,171.0,WP_parameter compile,0.0,0.0,18.0,2.0,19.0,218.0,263.0,4.0,28.0,0.0,3.0,497.0,InfinityOfRegisters,0.0,198.0,Timeout,10.148549859,3.0,12.0
register_allocation:InfinityOfRegisters:WP_parameter recover,Valid,0.15844564408333334,Valid,0.15606878808045974,Valid,0.18983955390384613,Valid,0.27843803973529413,Valid,0.29584060523255806,Valid,0.19376969866666668,Valid,0.189116874625,4.0,0.0,1.793103,0.0,13.0,29.0,0.0,0.0,0.0,register_allocation.mlw,0.0,3.0,22.0,WP_parameter recover,0.0,0.0,2.0,0.0,1.0,21.0,29.0,0.0,3.0,0.0,0.0,53.0,InfinityOfRegisters,0.0,21.0,Valid,0.1621298646896552,0.0,0.0
register_allocation:OptimalNumberOfRegisters:WP_parameter compile,Timeout,11.138457803600001,Timeout,10.166591313000001,Timeout,10.207939339400001,Timeout,10.577604949000001,Timeout,10.192220971800001,Failure,7.1040524055,Failure,7.0586188032,94.0,0.0,1.781746,1.0,60.0,504.0,10.0,0.0,0.0,register_allocation.mlw,0.0,48.0,340.0,WP_parameter compile,2.0,0.0,33.0,22.0,37.0,384.0,517.0,3.0,48.0,0.0,0.0,913.0,OptimalNumberOfRegisters,0.0,326.0,Timeout,10.1726548234,0.0,36.0
register_allocation:OptimalNumberOfRegisters:measure_nonneg,Timeout,11.1257645728,Timeout,10.1333287322,Failure,9.8829876298,Unknown,0.1888337631388889,Timeout,10.124828604200001,Failure,9.2726426508,Failure,8.532945400600001,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,register_allocation.mlw,0.0,1.0,2.0,measure_nonneg,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,OptimalNumberOfRegisters,0.0,1.0,Failure,4.4280723216,0.0,0.0
register_allocation:Spec:WP_parameter exec_append,Valid,0.14861312480681815,Valid,0.15160717029787238,Valid,0.150128083,Valid,0.19481515582795697,Valid,0.3016935736285714,Timeout,10.1515118696,Timeout,10.155904465599999,1.0,0.0,2.076923,2.0,10.0,26.0,0.0,0.0,1.0,register_allocation.mlw,0.0,1.0,22.0,WP_parameter exec_append,0.0,0.0,1.0,0.0,2.0,34.0,28.0,2.0,1.0,0.0,0.0,61.0,Spec,0.0,30.0,Timeout,10.111329993199998,1.0,2.0
relabel:Relabel:WP_parameter fresh,Valid,0.1108106375762712,Valid,0.11736795463,Valid,0.0913937242,Valid,0.119357764575,Valid,0.09173909782,Valid,0.11436411929000002,Valid,0.11317887855999999,0.0,0.0,2.4,0.0,6.0,5.0,0.0,0.0,0.0,relabel.mlw,0.0,2.0,4.0,WP_parameter fresh,0.0,0.0,1.0,2.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,13.0,Relabel,0.0,4.0,Valid,0.09270399143478261,0.0,0.0
relabel:Relabel:WP_parameter relabel,Valid,7.2433753424,Valid,1.6714871429999998,Valid,0.44374408860869563,Timeout,11.134083739400001,Timeout,9.902763888199999,Timeout,10.1400377864,Timeout,10.124010296799998,18.0,0.0,2.013333,3.0,20.0,75.0,0.0,0.0,2.0,relabel.mlw,0.0,11.0,46.0,WP_parameter relabel,0.0,0.0,7.0,1.0,2.0,72.0,78.0,3.0,11.0,0.0,2.0,161.0,Relabel,0.0,66.0,Timeout,10.1148759848,3.0,0.0
relabel:Relabel:labels_Leaf,Valid,0.11857018941379312,Valid,0.11624885869811322,Valid,0.1835973807647059,Valid,0.18536437960000002,Valid,0.13267623323529412,Valid,9.685796928,Valid,9.553869224599998,0.0,0.0,2.25,0.0,6.0,4.0,0.0,0.0,0.0,relabel.mlw,0.0,1.0,4.0,labels_Leaf,0.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,10.0,Relabel,0.0,4.0,Timeout,10.085648858199999,0.0,0.0
relabel:Relabel:labels_Node,Valid,0.11803463985567009,Valid,0.12083729733333333,Timeout,10.0852121654,Valid,0.1348416472631579,Valid,0.09718835328571426,Valid,0.2108172944864865,Valid,0.2235823197439024,0.0,0.0,2.0,0.0,6.0,8.0,0.0,0.0,0.0,relabel.mlw,0.0,1.0,7.0,labels_Node,0.0,1.0,0.0,0.0,0.0,7.0,9.0,1.0,1.0,0.0,1.0,17.0,Relabel,0.0,7.0,Timeout,10.1054458544,0.0,0.0
